ID	Function
GVOG13105	ubiquitin-conjugating enzyme E2
GVOG04471	uncharacterized protein
GVOG07099	no_annotation
GVOG04780	no_annotation
GVOG00480	no_annotation
GVOG01068	no_annotation
GVOG06480	no_annotation
GVOG02254	uncharacterized protein
GVOG01500	no_annotation
GVOG02199	no_annotation
GVOG09429	no_annotation
GVOG02352	no_annotation
GVOG05244	no_annotation
GVOG04515	no_annotation
GVOG12299	no_annotation
GVOG03493	uncharacterized protein
GVOG00221	no_annotation
GVOG02055	no_annotation
GVOG13308	uncharacterized protein
GVOG07105	no_annotation
GVOG01484	uncharacterized protein
GVOG01129	no_annotation
GVOG00239	no_annotation
GVOG04275	no_annotation
GVOG12449	no_annotation
GVOG00862	no_annotation
GVOG02257	no_annotation
GVOG01514	no_annotation
GVOG09079	no_annotation
GVOG01497	no_annotation
GVOG00502	no_annotation
GVOG01790	no_annotation
GVOG01469	no_annotation
GVOG09367	no_annotation
GVOG02365	no_annotation
GVOG02827	no_annotation
GVOG01413	no_annotation
GVOG06743	no_annotation
GVOG10599	F-box and FNIP repeat-containing proteins
GVOG04260	no_annotation
GVOG01156	no_annotation
GVOG09924	uncharacterized protein
GVOG02057	no_annotation
GVOG07640	no_annotation
GVOG00827	no_annotation
GVOG01124	uncharacterized protein
GVOG09987	no_annotation
GVOG03841	no_annotation
GVOG02249	uncharacterized protein
GVOG10944	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOG01092	no_annotation
GVOG04481	no_annotation
GVOG02076	no_annotation
GVOG11027	no_annotation
GVOG04785	no_annotation
GVOG03870	no_annotation
GVOG07660	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | hypothetical protein, similar to ankyrin | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein
GVOG01502	no_annotation
GVOG10555	MORN repeat proteins and some others
GVOG08278	no_annotation
GVOG01747	no_annotation
GVOG09298	no_annotation
GVOG01077	no_annotation
GVOG06576	uncharacterized protein
GVOG02296	no_annotation
GVOG01107	no_annotation
GVOG02834	no_annotation
GVOG07788	no_annotation
GVOG00252	no_annotation
GVOG02811	no_annotation
GVOG01774	uncharacterized protein
GVOG01063	no_annotation
GVOG11703	no_annotation
GVOG07121	no_annotation
GVOG04263	no_annotation
GVOG07343	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein
GVOG02215	uncharacterized protein
GVOG04655	uncharacterized protein
GVOG04697	no_annotation
GVOG00773	no_annotation
GVOG09108	uncharacterized protein
GVOG04048	no_annotation
GVOG01485	no_annotation
GVOG03852	uncharacterized protein
GVOG02924	no_annotation
GVOG00245	no_annotation
GVOG01067	no_annotation
GVOG00486	no_annotation
GVOG01078	uncharacterized protein
GVOG05695	putative transposase
GVOG02951	no_annotation
GVOG09427	no_annotation
GVOG01770	no_annotation
GVOG12015	putative DNA-directed RNA polymerase II subunit N
GVOG06641	no_annotation
GVOG03455	no_annotation
GVOG09618	no_annotation
GVOG00218	no_annotation
GVOG03646	zf-MYND finger protein
GVOG11062	uncharacterized protein
GVOG14211	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein
GVOG11746	MORN repeat proteins and some others
GVOG02768	no_annotation
GVOG07135	no_annotation
GVOG02482	uncharacterized protein
GVOG06495	AAA family ATPase - unique in NCLDV; ATPase domain similar to repl_factorC_sub2
GVOG01473	no_annotation
GVOG02137	no_annotation
GVOG02780	no_annotation
GVOG04272	no_annotation
GVOG11683	inhibitor of apoptosis protein | uncharacterized protein | uncharacterized protein | uncharacterized protein
GVOG00771	no_annotation
GVOG02670	no_annotation
GVOG03487	no_annotation
GVOG07634	uncharacterized protein
GVOG02700	no_annotation
GVOG09983	no_annotation
GVOG02299	no_annotation
GVOG10636	no_annotation
GVOG04554	F10-like kinase
GVOG01788	no_annotation
GVOG03462	no_annotation
GVOG06491	no_annotation
GVOG00470	no_annotation
GVOG02320	no_annotation
GVOG05492	unclassified DEAD/SNF2-like helicases | DEAD-like helicases superfamily
GVOG09628	no_annotation
GVOG06538	uncharacterized protein
GVOG01400	no_annotation
GVOG04540	no_annotation
GVOG10093	no_annotation
GVOG01796	uncharacterized protein
GVOG00226	no_annotation
GVOG01751	no_annotation
GVOG07476	packaging ATPase
GVOG10641	no_annotation
GVOG07949	no_annotation
GVOG08503	DNA polymerase elongation subunit family B
GVOG08489	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOG12247	no_annotation
GVOG02863	no_annotation
GVOG00217	no_annotation
GVOG02103	no_annotation
GVOG06626	no_annotation
GVOG10086	no_annotation
GVOG01146	no_annotation
GVOG01501	RING-finger-containing E3 ubiquitin ligase
GVOG00530	no_annotation
GVOG00857	no_annotation
GVOG02775	no_annotation
GVOG02821	no_annotation
GVOG01761	no_annotation
GVOG04516	no_annotation
GVOG05223	no_annotation
GVOG06651	no_annotation
GVOG02061	no_annotation
GVOG01101	no_annotation
GVOG03483	uncharacterized protein
GVOG02480	BTB/POZ domain protein
GVOG03268	no_annotation
GVOG01162	no_annotation
GVOG02341	no_annotation
GVOG10678	no_annotation
GVOG07497	no_annotation
GVOG01100	no_annotation
GVOG11059	HNH endonuclease | HNH endonuclease
GVOG04039	no_annotation
GVOG01750	no_annotation
GVOG00805	no_annotation
GVOG13565	uncharacterized protein
GVOG04624	no_annotation
GVOG04262	no_annotation
GVOG02059	no_annotation
GVOG06519	no_annotation
GVOG02374	no_annotation
GVOG11995	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein
GVOG08141	Esterase lipase superfamily
GVOG07124	no_annotation
GVOG07313	no_annotation
GVOG08187	no_annotation
GVOG07496	glycosyltransferase
GVOG01532	no_annotation
GVOG02312	no_annotation
GVOG12039	no_annotation
GVOG05218	no_annotation
GVOG02733	no_annotation
GVOG02260	no_annotation
GVOG02582	uncharacterized protein
GVOG03865	no_annotation
GVOG01108	no_annotation
GVOG01530	no_annotation
GVOG05698	NTPase/helicase
GVOG05472	no_annotation
GVOG00258	no_annotation
GVOG00809	no_annotation
GVOG05486	no_annotation
GVOG04044	no_annotation
GVOG00468	DNA-directed RNA polymerase subunit alpha
GVOG01495	no_annotation
GVOG02817	no_annotation
GVOG01141	no_annotation
GVOG01091	no_annotation
GVOG00814	no_annotation
GVOG04041	no_annotation
GVOG03665	no_annotation
GVOG00566	no_annotation
GVOG03838	no_annotation
GVOG01155	no_annotation
GVOG02812	no_annotation
GVOG04494	no_annotation
GVOG07656	uncharacterized protein | uncharacterized protein | putative glycosyltransferase | glycosyltransferase | glycosyltransferase
GVOG01138	no_annotation
GVOG11098	RING-finger-containing E3 ubiquitin ligase | KilA-N domain protein | zinc finger-like protein | KilA domain (pfam04383) | KilA N-domain protein | uncharacterized domain DUF3627; found downstream KilA, BRO, and MSV199 domains. Also is found in some baculoviruses (gi 165969059, 18138388)
GVOG03276	no_annotation
GVOG03471	no_annotation
GVOG04706	no_annotation
GVOG03678	no_annotation
GVOG09990	MORN repeat proteins and some others
GVOG00478	no_annotation
GVOG01174	no_annotation
GVOG03875	no_annotation
GVOG00813	no_annotation
GVOG06606	no_annotation
GVOG02614	uncharacterized protein
GVOG08490	no_annotation
GVOG01085	no_annotation
GVOG01460	no_annotation
GVOG04070	no_annotation
GVOG01480	no_annotation
GVOG01525	no_annotation
GVOG05489	no_annotation
GVOG00543	no_annotation
GVOG05447	uncharacterized protein
GVOG11373	uncharacterized protein | uncharacterized protein
GVOG09099	Helix-turn-helix XRE-family like protein
GVOG07642	Serine/Threonine protein kinase | Serine/Threonine or Tyrosine protein kinase (tandem-duplicated in Mimi- and Marseilleviridae) | Serine/Threonine protein kinase | Serine/Threonine protein kinase
GVOG00562	no_annotation
GVOG02090	no_annotation
GVOG05679	DNA polymerase elongation subunit family B
GVOG01494	no_annotation
GVOG02436	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase
GVOG13000	DNA-directed RNA polymerase, subunit M/ Transcription elongation factor TFIIS
GVOG08596	no_annotation
GVOG01178	no_annotation
GVOG04078	uncharacterized protein | uncharacterized protein
GVOG07515	uncharacterized protein
GVOG04030	no_annotation
GVOG07936	no_annotation
GVOG07109	RING-finger-containing E3 ubiquitin ligase
GVOG00791	no_annotation
GVOG05234	no_annotation
GVOG00561	no_annotation
GVOG07511	no_annotation
GVOG01123	uncharacterized protein
GVOG05686	DNA topoisomerase II
GVOG02058	no_annotation
GVOG09155	RING-finger-containing E3 ubiquitin ligase
GVOG00511	no_annotation
GVOG02579	uncharacterized protein
GVOG02714	uncharacterized protein
GVOG02615	no_annotation
GVOG11720	leucine-rich repeat protein
GVOG03853	no_annotation
GVOG08828	no_annotation
GVOG14173	Thioredoxin
GVOG02212	uncharacterized protein
GVOG04761	uncharacterized protein
GVOG09976	no_annotation
GVOG09913	MORN repeat proteins and some others
GVOG08201	no_annotation
GVOG05673	no_annotation
GVOG06071	no_annotation
GVOG06502	uncharacterized protein
GVOG02848	no_annotation
GVOG00458	no_annotation
GVOG08502	Serine/Threonine protein kinase | Serine/Threonine protein kinase
GVOG00474	no_annotation
GVOG06598	no_annotation
GVOG00761	no_annotation
GVOG10582	no_annotation
GVOG06756	no_annotation
GVOG03696	no_annotation
GVOG05853	no_annotation
GVOG00482	no_annotation
GVOG10551	no_annotation
GVOG00522	no_annotation
GVOG00799	no_annotation
GVOG07472	no_annotation
GVOG00860	uncharacterized protein
GVOG01491	no_annotation
GVOG04274	no_annotation
GVOG02377	no_annotation
GVOG00505	no_annotation
GVOG06483	uncharacterized protein
GVOG03851	transposase | putative transposase
GVOG13850	Thioredoxin
GVOG06507	Poxvirus Late Transcription Factor VLTF3 like
GVOG05890	no_annotation
GVOG03477	no_annotation
GVOG03288	no_annotation
GVOG02283	uncharacterized protein
GVOG02869	T5orf172 domain | uncharacterized protein
GVOG05711	no_annotation
GVOG06528	no_annotation
GVOG02685	no_annotation
GVOG02785	no_annotation
GVOG00483	no_annotation
GVOG04568	uncharacterized protein
GVOG00544	uncharacterized protein | uncharacterized protein | uncharacterized protein
GVOG11651	uncharacterized protein | uncharacterized protein
GVOG08760	no_annotation
GVOG01518	no_annotation
GVOG01176	no_annotation
GVOG01116	no_annotation
GVOG04268	no_annotation
GVOG11802	no_annotation
GVOG03481	Serine/Threonine protein kinase | 2-cysteine adaptor domain (pfam08793). The virus-specific domain is found fused to OTU/A20-like peptidases and S/T protein kinases. | uncharacterized protein
GVOG00529	no_annotation
GVOG12431	uncharacterized protein
GVOG02762	no_annotation
GVOG10595	MORN repeat proteins and some others
GVOG02304	no_annotation
GVOG01795	no_annotation
GVOG00513	uncharacterized protein
GVOG02629	uncharacterized protein
GVOG08170	no_annotation
GVOG10643	no_annotation
GVOG10353	no_annotation
GVOG00804	no_annotation
GVOG02289	no_annotation
GVOG07492	putative arginine methyltransferase
GVOG04278	no_annotation
GVOG02748	no_annotation
GVOG03489	no_annotation
GVOG03868	no_annotation
GVOG01789	no_annotation
GVOG03285	no_annotation
GVOG03689	no_annotation
GVOG01170	no_annotation
GVOG02213	uncharacterized protein
GVOG04529	uncharacterized protein
GVOG05490	no_annotation
GVOG02498	uncharacterized protein
GVOG08132	no_annotation
GVOG00540	no_annotation
GVOG10390	Calcineurin-like phosphoesterase
GVOG01515	no_annotation
GVOG02832	no_annotation
GVOG12793	Thioredoxin
GVOG03649	no_annotation
GVOG02406	uncharacterized protein
GVOG02233	no_annotation
GVOG00247	no_annotation
GVOG08481	
GVOG04807	no_annotation
GVOG03257	no_annotation
GVOG02826	no_annotation
GVOG05470	no_annotation
GVOG02802	no_annotation
GVOG01114	no_annotation
GVOG04542	no_annotation
GVOG07319	no_annotation
GVOG01148	no_annotation
GVOG00559	no_annotation
GVOG05709	no_annotation
GVOG11950	no_annotation
GVOG01408	no_annotation
GVOG11803	no_annotation
GVOG06748	no_annotation
GVOG04671	F-box domain protein | F-box domain protein | F-box domain protein | uncharacterized protein
GVOG10095	ABC transporter
GVOG03467	no_annotation
GVOG04746	F-box domain protein
GVOG01455	no_annotation
GVOG11516	no_annotation
GVOG04650	uncharacterized protein
GVOG09358	no_annotation
GVOG01152	no_annotation
GVOG05497	no_annotation
GVOG01764	no_annotation
GVOG03281	no_annotation
GVOG09624	no_annotation
GVOG03856	no_annotation
GVOG00472	no_annotation
GVOG05245	no_annotation
GVOG01503	no_annotation
GVOG01419	no_annotation
GVOG01429	uncharacterized protein
GVOG04527	no_annotation
GVOG11993	Serine/Threonine protein kinase | Serine/Threonine or Tyrosine protein kinase (tandem-duplicated in Mimi- and Marseilleviridae) | Serine/Threonine protein kinase | Serine/Threonine protein kinase
GVOG01772	no_annotation
GVOG00521	no_annotation
GVOG02801	no_annotation
GVOG01423	B-type lectin protein
GVOG11986	Thioredoxin
GVOG08896	uncharacterized protein
GVOG03463	no_annotation
GVOG06255	no_annotation
GVOG03854	no_annotation
GVOG04270	no_annotation
GVOG08591	no_annotation
GVOG01117	no_annotation
GVOG01785	no_annotation
GVOG07471	no_annotation
GVOG12663	no_annotation
GVOG04060	uncharacterized protein
GVOG02581	uncharacterized protein
GVOG02804	no_annotation
GVOG02759	uncharacterized protein
GVOG01119	no_annotation
GVOG09773	no_annotation
GVOG11149	leucine-rich repeat protein
GVOG00501	no_annotation
GVOG00476	no_annotation
GVOG00517	uncharacterized protein
GVOG04750	uncharacterized protein
GVOG02955	DnaJ domain
GVOG04490	no_annotation
GVOG00509	no_annotation
GVOG00774	no_annotation
GVOG06550	3'5' exonuclease | uncharacterized protein
GVOG12424	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein
GVOG02094	no_annotation
GVOG05856	no_annotation
GVOG07502	no_annotation
GVOG02333	no_annotation
GVOG00465	no_annotation
GVOG02742	no_annotation
GVOG00264	no_annotation
GVOG11813	uncharacterized protein
GVOG00851	no_annotation
GVOG00854	uncharacterized protein
GVOG04506	no_annotation
GVOG07942	no_annotation
GVOG05881	uncharacterized protein
GVOG02197	no_annotation
GVOG14216	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein
