ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
K07183	0.0	1.0	0.0	1.0	0.0
K07184	1.0	0.0	0.0	0.0	1.0
K07186	0.0	1.0	0.0	0.0	0.0
K07192	1.0	0.0	0.0	1.0	1.0
K07213	1.0	0.0	0.0	0.0	1.0
K07215	0.0	0.0	0.0	1.0	0.0
K07216	0.0	1.0	0.0	0.0	0.0
K07217	1.0	1.0	0.0	0.0	0.0
K07218	0.0	0.0	0.0	1.0	1.0
K07220	0.0	1.0	0.0	1.0	0.0
K07222	0.0	0.0	0.0	1.0	0.0
K07223	0.0	1.0	0.0	0.0	0.0
K07225	0.0	0.0	0.0	1.0	0.0
K07226	0.0	1.0	0.0	1.0	0.0
K07228	1.0	0.0	0.0	0.0	1.0
K07229	0.0	0.0	0.0	1.0	0.0
K07231	0.0	1.0	0.0	1.0	0.0
K07232	0.0	0.0	0.0	1.0	0.0
K07233	0.0	1.0	0.0	0.0	0.0
K07235	0.0	1.0	0.0	0.0	0.0
K07236	0.0	1.0	0.0	0.0	0.0
K07238	1.0	1.0	0.0	0.0	1.0
K07239	0.0	1.0	0.0	0.0	0.0
K07240	1.0	1.0	0.0	1.0	1.0
K07245	0.0	1.0	0.0	0.0	0.0
K07246	0.0	0.0	0.0	1.0	0.0
K07248	0.0	1.0	0.0	0.0	0.0
K07250	0.0	0.0	0.0	1.0	0.0
K07251	1.0	0.0	0.0	1.0	1.0
K07258	1.0	1.0	0.0	1.0	1.0
K07259	0.0	1.0	0.0	0.0	0.0
K07260	1.0	0.0	0.0	0.0	1.0
K07261	0.0	0.0	0.0	1.0	0.0
K07262	0.0	1.0	0.0	0.0	0.0
K07263	1.0	1.0	0.0	1.0	1.0
K07270	0.0	1.0	0.0	1.0	0.0
K07272	0.0	0.0	1.0	1.0	0.0
K07273	0.0	0.0	0.0	1.0	0.0
K07274	0.0	0.0	0.0	1.0	0.0
K07275	0.0	1.0	0.0	0.0	0.0
K07276	0.0	1.0	0.0	0.0	0.0
K07277	0.0	1.0	0.0	1.0	0.0
K07278	0.0	1.0	0.0	1.0	0.0
K07282	1.0	1.0	0.0	0.0	1.0
K07284	1.0	0.0	0.0	1.0	1.0
K07286	0.0	1.0	0.0	0.0	0.0
K07287	0.0	1.0	0.0	0.0	0.0
K07289	0.0	1.0	0.0	1.0	0.0
K07290	0.0	1.0	0.0	0.0	0.0
K07300	0.0	0.0	0.0	1.0	0.0
K07301	1.0	1.0	0.0	0.0	1.0
K07302	0.0	1.0	0.0	0.0	0.0
K07303	0.0	1.0	0.0	0.0	0.0
K07304	0.0	1.0	0.0	1.0	0.0
K07305	0.0	1.0	0.0	1.0	0.0
K07313	1.0	1.0	0.0	1.0	1.0
K07315	0.0	1.0	0.0	1.0	0.0
K07316	0.0	1.0	0.0	0.0	0.0
K07320	0.0	1.0	0.0	1.0	0.0
K07321	0.0	1.0	0.0	0.0	0.0
K07322	1.0	0.0	0.0	0.0	1.0
K07323	0.0	1.0	0.0	0.0	0.0
K07326	0.0	1.0	0.0	1.0	0.0
K07334	0.0	1.0	0.0	0.0	0.0
K07335	1.0	0.0	1.0	1.0	1.0
K07336	0.0	1.0	0.0	0.0	0.0
K07337	0.0	1.0	0.0	0.0	0.0
K07338	0.0	1.0	0.0	1.0	0.0
K07340	1.0	1.0	0.0	1.0	1.0
K07341	0.0	0.0	0.0	1.0	0.0
K07343	0.0	0.0	0.0	1.0	0.0
K07344	0.0	1.0	0.0	1.0	1.0
K07369	0.0	0.0	0.0	1.0	0.0
K07390	0.0	1.0	0.0	1.0	0.0
K07391	0.0	1.0	0.0	1.0	0.0
K07393	0.0	0.0	0.0	1.0	0.0
K07394	0.0	1.0	0.0	0.0	0.0
K07396	1.0	1.0	0.0	1.0	1.0
K07397	1.0	1.0	0.0	1.0	1.0
K07399	1.0	0.0	0.0	0.0	1.0
K07400	0.0	1.0	0.0	0.0	0.0
K07401	0.0	1.0	0.0	1.0	0.0
K07402	0.0	1.0	0.0	1.0	0.0
K07403	1.0	1.0	0.0	1.0	1.0
K07404	0.0	1.0	0.0	0.0	0.0
K07406	0.0	1.0	0.0	1.0	0.0
K07407	0.0	1.0	0.0	0.0	1.0
K07441	0.0	0.0	0.0	1.0	0.0
K07443	0.0	1.0	1.0	0.0	0.0
K07444	1.0	0.0	0.0	0.0	1.0
K07447	1.0	1.0	0.0	1.0	1.0
K07448	0.0	1.0	0.0	1.0	1.0
K07449	1.0	0.0	0.0	0.0	1.0
K07450	0.0	0.0	0.0	1.0	0.0
K07451	1.0	1.0	1.0	1.0	1.0
K07453	1.0	0.0	0.0	0.0	0.0
K07454	0.0	0.0	0.0	0.0	1.0
K07456	1.0	1.0	0.0	0.0	1.0
K07458	0.0	1.0	0.0	0.0	0.0
K07459	1.0	0.0	0.0	0.0	1.0
K07460	0.0	1.0	0.0	1.0	0.0
K07461	1.0	1.0	0.0	1.0	1.0
K07462	1.0	1.0	0.0	1.0	1.0
K07464	0.0	1.0	0.0	0.0	0.0
K07473	0.0	1.0	0.0	0.0	0.0
K07478	1.0	1.0	0.0	1.0	1.0
K07481	0.0	1.0	0.0	1.0	0.0
K07482	1.0	1.0	0.0	1.0	0.0
K07483	1.0	1.0	1.0	1.0	1.0
K07484	0.0	0.0	0.0	1.0	0.0
K07485	1.0	1.0	0.0	1.0	0.0
K07486	0.0	1.0	0.0	1.0	0.0
K07487	1.0	0.0	0.0	0.0	1.0
K07488	0.0	1.0	0.0	1.0	0.0
K07491	1.0	1.0	0.0	0.0	0.0
K07492	0.0	1.0	0.0	1.0	0.0
K07494	0.0	1.0	0.0	1.0	0.0
K07495	0.0	1.0	0.0	0.0	0.0
K07496	1.0	1.0	0.0	0.0	1.0
K07497	1.0	1.0	1.0	1.0	1.0
K07498	0.0	1.0	0.0	1.0	0.0
K07499	0.0	1.0	0.0	1.0	0.0
K07502	1.0	0.0	0.0	0.0	1.0
K07506	1.0	1.0	0.0	1.0	1.0
K07507	0.0	1.0	0.0	1.0	1.0
K07508	0.0	1.0	0.0	0.0	0.0
K07511	0.0	1.0	0.0	1.0	0.0
K07512	0.0	0.0	0.0	1.0	0.0
K07514	0.0	1.0	0.0	0.0	0.0
K07516	1.0	0.0	0.0	0.0	1.0
K07533	1.0	0.0	0.0	0.0	1.0
K07535	0.0	1.0	0.0	1.0	0.0
K07550	0.0	1.0	0.0	0.0	0.0
K07552	0.0	1.0	1.0	1.0	0.0
K07556	0.0	0.0	0.0	1.0	0.0
K07558	0.0	0.0	0.0	1.0	0.0
K07559	0.0	0.0	0.0	1.0	0.0
K07560	1.0	1.0	0.0	0.0	1.0
K07566	1.0	1.0	0.0	1.0	1.0
K07568	1.0	1.0	0.0	1.0	1.0
K07570	1.0	0.0	0.0	0.0	1.0
K07571	1.0	0.0	0.0	0.0	1.0
K07574	1.0	1.0	0.0	0.0	1.0
K07576	0.0	1.0	0.0	1.0	0.0
K07577	0.0	0.0	0.0	1.0	0.0
K07584	1.0	0.0	0.0	0.0	1.0
K07586	1.0	0.0	0.0	0.0	1.0
K07589	0.0	1.0	0.0	0.0	0.0
K07590	1.0	0.0	0.0	0.0	1.0
K07636	1.0	1.0	1.0	1.0	1.0
K07637	0.0	1.0	0.0	1.0	0.0
K07638	0.0	1.0	0.0	1.0	0.0
K07640	0.0	1.0	0.0	1.0	0.0
K07642	1.0	1.0	0.0	1.0	1.0
K07644	0.0	1.0	0.0	1.0	0.0
K07645	0.0	1.0	0.0	1.0	0.0
K07646	0.0	1.0	0.0	1.0	0.0
K07649	0.0	1.0	0.0	1.0	0.0
K07650	1.0	0.0	0.0	0.0	1.0
K07651	1.0	0.0	0.0	0.0	1.0
K07652	1.0	0.0	0.0	1.0	1.0
K07656	0.0	0.0	1.0	0.0	0.0
K07657	0.0	1.0	0.0	1.0	0.0
K07658	1.0	0.0	1.0	1.0	1.0
K07659	0.0	1.0	0.0	1.0	0.0
K07660	0.0	0.0	0.0	1.0	0.0
K07662	0.0	1.0	0.0	1.0	0.0
K07664	0.0	1.0	0.0	0.0	0.0
K07665	0.0	1.0	0.0	1.0	1.0
K07666	0.0	1.0	0.0	1.0	0.0
K07667	0.0	1.0	0.0	1.0	0.0
K07668	1.0	0.0	0.0	1.0	1.0
K07672	0.0	0.0	1.0	0.0	0.0
K07675	0.0	1.0	0.0	1.0	0.0
K07678	0.0	1.0	0.0	1.0	0.0
K07679	0.0	0.0	0.0	1.0	0.0
K07684	0.0	1.0	1.0	1.0	0.0
K07686	0.0	0.0	0.0	1.0	0.0
K07687	0.0	0.0	0.0	1.0	0.0
K07689	0.0	1.0	0.0	0.0	0.0
K07692	1.0	0.0	0.0	0.0	1.0
K07696	0.0	0.0	0.0	1.0	0.0
K07698	0.0	0.0	0.0	1.0	0.0
K07699	1.0	0.0	0.0	0.0	1.0
K07705	1.0	0.0	0.0	0.0	1.0
K07708	0.0	1.0	0.0	1.0	0.0
K07709	0.0	1.0	0.0	1.0	0.0
K07710	0.0	1.0	0.0	0.0	0.0
K07712	0.0	1.0	0.0	1.0	0.0
K07713	0.0	1.0	0.0	1.0	0.0
K07714	0.0	1.0	0.0	0.0	0.0
K07716	0.0	0.0	0.0	1.0	0.0
K07718	1.0	0.0	0.0	1.0	1.0
K07720	1.0	0.0	0.0	0.0	1.0
K07723	1.0	0.0	0.0	0.0	1.0
K07725	0.0	0.0	0.0	1.0	0.0
K07726	0.0	1.0	0.0	0.0	0.0
K07727	1.0	1.0	0.0	1.0	1.0
K07728	0.0	0.0	0.0	1.0	0.0
K07729	1.0	0.0	0.0	0.0	1.0
K07733	0.0	1.0	0.0	0.0	0.0
K07734	1.0	0.0	0.0	0.0	1.0
K07735	0.0	1.0	0.0	1.0	0.0
K07736	1.0	0.0	0.0	1.0	1.0
K07738	1.0	1.0	0.0	1.0	1.0
K07740	0.0	1.0	0.0	0.0	0.0
K07741	0.0	1.0	0.0	0.0	0.0
K07742	1.0	0.0	0.0	1.0	1.0
K07746	0.0	0.0	0.0	1.0	0.0
K07749	0.0	1.0	0.0	0.0	0.0
K07755	1.0	1.0	0.0	0.0	1.0
K07766	0.0	0.0	0.0	1.0	0.0
K07770	1.0	0.0	0.0	0.0	1.0
K07774	0.0	1.0	0.0	1.0	0.0
K07775	1.0	0.0	0.0	0.0	1.0
K07776	0.0	0.0	0.0	0.0	1.0
K07777	1.0	0.0	0.0	0.0	1.0
K07782	0.0	0.0	0.0	1.0	0.0
K07788	0.0	1.0	0.0	0.0	0.0
K07789	0.0	1.0	0.0	1.0	0.0
K07793	0.0	1.0	0.0	1.0	0.0
K07794	0.0	1.0	0.0	1.0	0.0
K07795	0.0	1.0	0.0	1.0	0.0
K07799	0.0	1.0	0.0	1.0	0.0
K07810	0.0	0.0	0.0	1.0	0.0
K07814	1.0	1.0	0.0	0.0	1.0
K07816	1.0	0.0	0.0	0.0	1.0
K07823	0.0	1.0	0.0	1.0	0.0
K07979	1.0	0.0	0.0	0.0	1.0
K08083	0.0	1.0	0.0	0.0	0.0
K08084	0.0	1.0	0.0	0.0	0.0
K08086	0.0	1.0	0.0	0.0	0.0
K08137	0.0	1.0	0.0	0.0	0.0
K08138	0.0	1.0	0.0	0.0	0.0
K08151	1.0	0.0	0.0	1.0	0.0
K08152	1.0	0.0	0.0	0.0	1.0
K08153	1.0	1.0	0.0	1.0	1.0
K08159	0.0	1.0	0.0	0.0	0.0
K08161	1.0	1.0	0.0	1.0	1.0
K08162	1.0	0.0	0.0	0.0	1.0
K08164	0.0	0.0	0.0	0.0	1.0
K08166	1.0	0.0	0.0	1.0	1.0
K08167	0.0	1.0	1.0	0.0	0.0
K08169	0.0	0.0	0.0	1.0	0.0
K08172	0.0	1.0	1.0	1.0	0.0
K08173	0.0	1.0	1.0	0.0	0.0
K08174	1.0	0.0	0.0	1.0	1.0
K08177	0.0	1.0	0.0	1.0	0.0
K08178	0.0	0.0	0.0	1.0	0.0
K08191	0.0	1.0	0.0	0.0	0.0
K08194	0.0	1.0	0.0	0.0	0.0
K08195	0.0	1.0	0.0	0.0	0.0
K08217	1.0	1.0	0.0	1.0	1.0
K08218	0.0	1.0	0.0	0.0	0.0
K08219	0.0	1.0	0.0	1.0	0.0
K08221	1.0	1.0	0.0	1.0	1.0
K08223	0.0	0.0	0.0	1.0	0.0
K08224	0.0	1.0	0.0	1.0	0.0
K08225	0.0	1.0	0.0	1.0	0.0
K08234	1.0	1.0	0.0	1.0	1.0
K08255	1.0	0.0	0.0	0.0	1.0
K08261	0.0	0.0	0.0	1.0	0.0
K08265	0.0	0.0	0.0	0.0	1.0
K08281	1.0	1.0	1.0	1.0	1.0
K08282	0.0	1.0	0.0	1.0	0.0
K08289	0.0	1.0	0.0	0.0	0.0
K08296	0.0	1.0	0.0	1.0	0.0
K08299	0.0	0.0	0.0	1.0	0.0
K08300	0.0	1.0	0.0	1.0	0.0
K08301	1.0	1.0	0.0	0.0	1.0
K08303	1.0	1.0	0.0	0.0	1.0
K08304	1.0	0.0	0.0	1.0	1.0
K08305	0.0	1.0	0.0	1.0	0.0
K08307	0.0	1.0	0.0	0.0	0.0
K08309	1.0	1.0	0.0	1.0	1.0
K08311	0.0	1.0	0.0	1.0	0.0
K08312	0.0	1.0	0.0	0.0	0.0
K08314	1.0	0.0	0.0	0.0	1.0
K08316	1.0	1.0	0.0	1.0	1.0
K08317	1.0	0.0	0.0	0.0	1.0
K08319	0.0	0.0	0.0	1.0	0.0
K08320	1.0	1.0	0.0	1.0	1.0
K08344	0.0	0.0	0.0	1.0	0.0
K08348	0.0	1.0	0.0	0.0	0.0
K08349	0.0	1.0	0.0	0.0	0.0
K08350	0.0	1.0	0.0	0.0	0.0
K08351	0.0	1.0	0.0	1.0	0.0
K08352	0.0	0.0	0.0	1.0	0.0
K08355	0.0	0.0	0.0	0.0	1.0
K08364	1.0	0.0	0.0	0.0	0.0
K08365	0.0	0.0	0.0	1.0	0.0
K08369	0.0	0.0	1.0	1.0	0.0
K08372	1.0	0.0	0.0	0.0	1.0
K08475	0.0	1.0	0.0	0.0	0.0
K08478	0.0	1.0	0.0	0.0	0.0
K08482	0.0	0.0	0.0	1.0	0.0
K08483	1.0	0.0	1.0	1.0	1.0
K08484	0.0	1.0	0.0	1.0	0.0
K08591	1.0	1.0	0.0	1.0	1.0
K08602	1.0	0.0	0.0	1.0	1.0
K08640	0.0	0.0	0.0	1.0	0.0
K08641	0.0	1.0	0.0	1.0	0.0
K08651	1.0	0.0	0.0	0.0	1.0
K08675	0.0	1.0	0.0	0.0	0.0
K08678	0.0	0.0	0.0	1.0	0.0
K08679	1.0	1.0	0.0	1.0	1.0
K08680	1.0	0.0	0.0	0.0	1.0
K08681	1.0	0.0	0.0	0.0	1.0
K08682	0.0	1.0	0.0	0.0	0.0
K08683	0.0	1.0	0.0	1.0	0.0
K08690	0.0	1.0	0.0	0.0	0.0
K08693	0.0	1.0	0.0	0.0	0.0
K08713	0.0	1.0	0.0	0.0	0.0
K08715	0.0	1.0	0.0	0.0	0.0
K08720	0.0	0.0	0.0	1.0	0.0
K08722	1.0	0.0	0.0	0.0	1.0
K08723	1.0	0.0	0.0	0.0	1.0
K08724	1.0	0.0	0.0	0.0	1.0
K08726	0.0	1.0	0.0	1.0	0.0
K08738	0.0	0.0	0.0	1.0	0.0
K08744	1.0	1.0	0.0	1.0	1.0
K08942	0.0	1.0	0.0	0.0	0.0
K08963	1.0	1.0	0.0	0.0	1.0
K08964	1.0	1.0	0.0	0.0	1.0
K08965	1.0	0.0	0.0	0.0	1.0
K08966	1.0	0.0	0.0	0.0	1.0
K08967	1.0	1.0	0.0	0.0	1.0
K08968	1.0	0.0	0.0	0.0	1.0
K08969	1.0	0.0	0.0	0.0	1.0
K08970	0.0	0.0	0.0	1.0	0.0
K08973	0.0	1.0	0.0	1.0	0.0
K08974	1.0	1.0	0.0	0.0	1.0
K08976	1.0	0.0	0.0	0.0	1.0
K08977	1.0	0.0	0.0	0.0	1.0
K08978	0.0	0.0	0.0	1.0	0.0
K08981	1.0	0.0	1.0	0.0	1.0
K08984	1.0	1.0	0.0	0.0	1.0
K08985	0.0	1.0	0.0	0.0	0.0
K08987	1.0	0.0	1.0	0.0	1.0
K08988	0.0	1.0	0.0	0.0	0.0
K08989	1.0	0.0	0.0	0.0	1.0
K08990	0.0	0.0	0.0	1.0	0.0
K08992	0.0	1.0	0.0	1.0	0.0
K08993	0.0	1.0	0.0	0.0	0.0
K08994	0.0	1.0	0.0	0.0	0.0
K08995	0.0	1.0	0.0	1.0	0.0
K08997	1.0	1.0	0.0	1.0	1.0
K08998	1.0	1.0	0.0	1.0	1.0
K09001	0.0	1.0	0.0	1.0	0.0
K09003	0.0	0.0	0.0	1.0	0.0
K09005	0.0	0.0	0.0	1.0	0.0
K09007	1.0	1.0	0.0	0.0	1.0
K09008	0.0	0.0	0.0	1.0	0.0
K09009	0.0	0.0	1.0	0.0	0.0
K09012	0.0	0.0	0.0	1.0	0.0
K09013	1.0	0.0	0.0	1.0	1.0
K09014	1.0	0.0	0.0	1.0	1.0
K09015	1.0	0.0	0.0	1.0	1.0
K09017	1.0	1.0	1.0	1.0	1.0
K09020	1.0	1.0	0.0	1.0	1.0
K09022	0.0	1.0	1.0	1.0	0.0
K09024	0.0	1.0	0.0	1.0	0.0
K09027	0.0	0.0	0.0	1.0	0.0
K09117	1.0	0.0	0.0	1.0	1.0
K09122	0.0	1.0	0.0	0.0	0.0
K09125	1.0	0.0	0.0	1.0	1.0
K09131	0.0	1.0	0.0	1.0	0.0
K09136	0.0	1.0	0.0	1.0	0.0
K09138	0.0	1.0	0.0	0.0	0.0
K09143	0.0	1.0	0.0	1.0	0.0
K09144	0.0	1.0	0.0	1.0	0.0
K09145	1.0	0.0	0.0	0.0	1.0
K09153	0.0	0.0	1.0	0.0	0.0
K09158	0.0	1.0	0.0	0.0	0.0
K09159	0.0	1.0	0.0	1.0	0.0
K09160	0.0	1.0	0.0	1.0	0.0
K09161	0.0	1.0	0.0	0.0	0.0
K09165	0.0	1.0	0.0	0.0	0.0
K09167	1.0	0.0	0.0	0.0	1.0
K09384	1.0	0.0	0.0	0.0	0.0
K09386	0.0	0.0	0.0	1.0	0.0
K09456	0.0	1.0	0.0	1.0	0.0
K09457	1.0	0.0	0.0	1.0	1.0
K09458	1.0	1.0	0.0	1.0	1.0
K09459	0.0	0.0	0.0	1.0	0.0
K09461	0.0	1.0	0.0	0.0	0.0
K09470	0.0	1.0	0.0	1.0	0.0
K09471	1.0	1.0	1.0	1.0	1.0
K09472	0.0	0.0	0.0	1.0	0.0
K09474	0.0	1.0	0.0	1.0	0.0
K09607	1.0	0.0	0.0	0.0	1.0
K09645	0.0	0.0	0.0	1.0	0.0
K09667	1.0	1.0	0.0	1.0	1.0
K09673	0.0	1.0	0.0	0.0	0.0
K09681	0.0	0.0	0.0	1.0	0.0
K09682	1.0	0.0	0.0	0.0	1.0
K09685	1.0	0.0	0.0	0.0	1.0
K09690	0.0	1.0	1.0	0.0	0.0
K09691	0.0	1.0	1.0	1.0	0.0
K09692	1.0	0.0	0.0	0.0	1.0
K09693	1.0	0.0	0.0	0.0	1.0
K09694	0.0	1.0	1.0	1.0	0.0
K09695	0.0	0.0	1.0	1.0	0.0
K09696	1.0	0.0	0.0	0.0	1.0
K09698	1.0	0.0	0.0	0.0	1.0
K09699	0.0	1.0	0.0	1.0	0.0
K09700	0.0	1.0	0.0	0.0	0.0
K09701	0.0	0.0	0.0	1.0	0.0
K09702	1.0	0.0	0.0	1.0	1.0
K09703	0.0	0.0	0.0	1.0	0.0
K09705	0.0	0.0	0.0	1.0	0.0
K09707	0.0	1.0	0.0	0.0	0.0
K09710	1.0	1.0	0.0	1.0	1.0
K09747	1.0	1.0	0.0	1.0	1.0
K09748	1.0	1.0	0.0	1.0	1.0
K09759	0.0	0.0	0.0	1.0	0.0
K09760	0.0	0.0	0.0	1.0	0.0
K09761	1.0	1.0	0.0	1.0	1.0
K09762	1.0	0.0	0.0	0.0	1.0
K09763	1.0	0.0	0.0	0.0	1.0
K09766	1.0	0.0	0.0	0.0	1.0
K09767	1.0	1.0	0.0	0.0	1.0
K09768	0.0	1.0	0.0	1.0	0.0
K09769	1.0	0.0	0.0	1.0	1.0
K09770	1.0	0.0	0.0	0.0	1.0
K09771	0.0	1.0	0.0	1.0	0.0
K09772	1.0	0.0	0.0	0.0	1.0
K09773	1.0	1.0	0.0	1.0	1.0
K09774	0.0	1.0	0.0	1.0	0.0
K09775	1.0	0.0	0.0	0.0	1.0
K09780	0.0	1.0	0.0	1.0	0.0
K09781	0.0	1.0	0.0	1.0	0.0
K09786	0.0	1.0	0.0	1.0	0.0
K09787	1.0	0.0	0.0	0.0	1.0
K09788	0.0	1.0	0.0	0.0	0.0
K09790	0.0	1.0	0.0	0.0	0.0
K09791	0.0	1.0	0.0	1.0	0.0
K09792	0.0	1.0	0.0	0.0	0.0
K09793	1.0	0.0	0.0	0.0	1.0
K09794	0.0	1.0	0.0	1.0	0.0
K09795	0.0	0.0	0.0	1.0	0.0
K09796	0.0	1.0	0.0	1.0	0.0
K09797	0.0	1.0	0.0	0.0	0.0
K09798	0.0	0.0	0.0	1.0	0.0
K09799	0.0	0.0	0.0	1.0	0.0
K09800	0.0	1.0	0.0	1.0	0.0
K09801	0.0	1.0	0.0	0.0	0.0
K09803	0.0	1.0	0.0	0.0	0.0
K09806	0.0	1.0	0.0	1.0	0.0
K09807	1.0	1.0	0.0	1.0	1.0
K09808	1.0	1.0	0.0	1.0	1.0
K09810	1.0	1.0	0.0	1.0	1.0
K09811	1.0	1.0	0.0	1.0	1.0
K09812	1.0	1.0	0.0	1.0	1.0
K09813	1.0	0.0	0.0	0.0	1.0
K09815	1.0	1.0	0.0	1.0	1.0
K09816	1.0	1.0	0.0	1.0	1.0
K09817	1.0	1.0	0.0	1.0	1.0
K09822	0.0	1.0	0.0	0.0	0.0
K09823	0.0	1.0	0.0	1.0	0.0
K09825	1.0	0.0	0.0	0.0	1.0
K09826	0.0	0.0	0.0	1.0	0.0
K09835	1.0	0.0	0.0	0.0	1.0
K09857	0.0	1.0	0.0	0.0	0.0
K09858	0.0	1.0	0.0	0.0	0.0
K09861	0.0	1.0	0.0	0.0	0.0
K09862	0.0	1.0	0.0	1.0	0.0
K09880	0.0	1.0	0.0	0.0	0.0
K09882	0.0	0.0	0.0	1.0	0.0
K09883	0.0	0.0	0.0	1.0	0.0
K09888	1.0	1.0	0.0	1.0	1.0
K09889	0.0	1.0	0.0	0.0	0.0
K09890	0.0	1.0	0.0	0.0	0.0
K09895	0.0	1.0	0.0	0.0	0.0
K09898	0.0	1.0	0.0	0.0	0.0
K09902	0.0	1.0	0.0	0.0	0.0
K09903	1.0	1.0	0.0	1.0	1.0
K09908	0.0	1.0	0.0	0.0	0.0
K09912	0.0	1.0	0.0	0.0	0.0
K09913	0.0	1.0	0.0	0.0	0.0
K09914	0.0	1.0	0.0	0.0	0.0
K09915	0.0	1.0	0.0	0.0	0.0
K09916	0.0	1.0	0.0	0.0	0.0
K09919	0.0	1.0	0.0	1.0	0.0
K09920	0.0	1.0	0.0	0.0	0.0
K09921	0.0	1.0	0.0	0.0	0.0
K09922	0.0	1.0	0.0	1.0	0.0
K09923	0.0	1.0	0.0	0.0	0.0
K09924	0.0	1.0	0.0	1.0	0.0
K09926	0.0	1.0	0.0	1.0	0.0
K09927	0.0	0.0	1.0	1.0	0.0
K09928	0.0	1.0	0.0	1.0	0.0
K09931	0.0	1.0	0.0	0.0	0.0
K09932	0.0	1.0	0.0	0.0	0.0
K09933	0.0	1.0	0.0	0.0	0.0
K09936	1.0	0.0	0.0	1.0	1.0
K09937	0.0	1.0	0.0	0.0	0.0
K09938	0.0	1.0	0.0	0.0	0.0
K09939	0.0	1.0	0.0	0.0	0.0
K09940	0.0	1.0	0.0	0.0	0.0
K09942	1.0	0.0	0.0	0.0	1.0
K09945	0.0	1.0	0.0	1.0	0.0
K09946	0.0	0.0	0.0	1.0	0.0
K09947	0.0	1.0	0.0	1.0	0.0
K09948	0.0	1.0	0.0	1.0	0.0
K09949	0.0	0.0	0.0	1.0	0.0
K09950	0.0	1.0	0.0	1.0	0.0
K09951	0.0	1.0	0.0	0.0	0.0
K09955	0.0	0.0	0.0	1.0	0.0
K09956	0.0	1.0	0.0	1.0	0.0
K09958	0.0	0.0	0.0	1.0	0.0
K09959	1.0	0.0	0.0	1.0	1.0
K09962	1.0	0.0	0.0	1.0	1.0
K09963	1.0	0.0	0.0	0.0	1.0
K09967	0.0	0.0	0.0	1.0	0.0
K09969	0.0	0.0	0.0	1.0	0.0
K09970	0.0	0.0	0.0	1.0	0.0
K09971	0.0	0.0	0.0	1.0	0.0
K09972	0.0	0.0	0.0	1.0	0.0
K09973	0.0	0.0	0.0	1.0	0.0
K09975	0.0	0.0	0.0	1.0	0.0
K09976	1.0	0.0	0.0	0.0	1.0
K09977	0.0	1.0	0.0	0.0	0.0
K09978	0.0	1.0	0.0	0.0	0.0
K09982	0.0	0.0	0.0	1.0	0.0
K09983	0.0	0.0	0.0	1.0	0.0
K09984	0.0	0.0	0.0	1.0	0.0
K09985	0.0	0.0	0.0	1.0	0.0
K09986	0.0	1.0	0.0	1.0	0.0
K09987	0.0	0.0	0.0	1.0	0.0
K09988	0.0	0.0	0.0	1.0	0.0
K09989	0.0	1.0	0.0	0.0	0.0
K09991	0.0	0.0	0.0	1.0	0.0
K09992	0.0	0.0	0.0	1.0	0.0
K09994	1.0	0.0	0.0	1.0	1.0
K10001	0.0	1.0	0.0	1.0	0.0
K10002	0.0	1.0	0.0	0.0	0.0
K10003	0.0	1.0	0.0	0.0	0.0
K10004	0.0	1.0	0.0	0.0	0.0
K10009	1.0	0.0	0.0	1.0	1.0
K10010	0.0	0.0	0.0	1.0	0.0
K10012	0.0	0.0	0.0	1.0	0.0
K10018	0.0	0.0	0.0	1.0	0.0
K10019	0.0	0.0	0.0	1.0	0.0
K10020	0.0	0.0	0.0	1.0	0.0
K10021	0.0	0.0	0.0	1.0	0.0
K10022	0.0	0.0	0.0	1.0	0.0
K10023	0.0	0.0	0.0	1.0	0.0
K10026	1.0	1.0	0.0	1.0	1.0
K10027	1.0	0.0	0.0	0.0	1.0
K10036	0.0	0.0	0.0	1.0	0.0
K10037	0.0	0.0	0.0	1.0	0.0
K10039	0.0	1.0	0.0	1.0	0.0
K10094	0.0	1.0	0.0	0.0	0.0
K10111	0.0	1.0	0.0	1.0	0.0
K10112	1.0	0.0	0.0	1.0	1.0
K10117	0.0	0.0	0.0	1.0	1.0
K10118	0.0	0.0	0.0	1.0	1.0
K10119	0.0	0.0	0.0	1.0	1.0
K10120	0.0	0.0	0.0	1.0	0.0
K10123	0.0	1.0	0.0	0.0	0.0
K10125	0.0	1.0	0.0	1.0	0.0
K10126	0.0	1.0	0.0	1.0	0.0
K10133	0.0	1.0	0.0	0.0	0.0
K10188	0.0	0.0	0.0	1.0	0.0
K10189	0.0	0.0	0.0	1.0	0.0
K10190	0.0	0.0	0.0	1.0	0.0
K10191	0.0	0.0	0.0	1.0	0.0
K10192	0.0	0.0	0.0	1.0	0.0
K10193	0.0	0.0	0.0	1.0	0.0
K10208	1.0	1.0	0.0	0.0	1.0
K10209	1.0	0.0	0.0	0.0	1.0
K10210	1.0	0.0	0.0	0.0	1.0
K10213	0.0	0.0	0.0	1.0	0.0
K10217	0.0	1.0	0.0	0.0	0.0
K10218	0.0	1.0	0.0	1.0	0.0
K10222	0.0	1.0	0.0	0.0	0.0
K10227	0.0	1.0	0.0	1.0	0.0
K10228	0.0	1.0	0.0	1.0	0.0
K10229	0.0	1.0	0.0	1.0	0.0
