ID	Function
pVOG10250	hypothetical protein
pVOG10251	hypothetical protein
pVOG10252	hypothetical protein
pVOG10253	hypothetical protein
pVOG10254	hypothetical protein
pVOG10255	hypothetical protein
pVOG10256	hypothetical protein
pVOG10257	hypothetical protein
pVOG10258	hypothetical protein
pVOG10259	membrane protein
pVOG1026	IS200/IS605 family transposase IS1136
pVOG10260	hypothetical protein
pVOG10261	hypothetical protein
pVOG10262	unannotated protein
pVOG10263	hypothetical protein
pVOG10264	tail fiber protein
pVOG10265	hypothetical protein
pVOG10266	hypothetical protein
pVOG10267	hypothetical protein
pVOG10268	unannotated protein
pVOG10269	unannotated protein
pVOG1027	unannotated protein
pVOG10270	hypothetical protein
pVOG10271	hypothetical protein
pVOG10272	hypothetical protein
pVOG10273	unannotated protein
pVOG10274	hypothetical protein
pVOG10275	hypothetical protein
pVOG10276	hypothetical protein
pVOG10277	tail sheath
pVOG10278	unannotated protein
pVOG10279	hypothetical protein
pVOG10280	hypothetical protein
pVOG10281	polysaccharide deacetylase
pVOG10282	hypothetical protein
pVOG10283	hypothetical protein
pVOG10284	tail tube
pVOG10285	hypothetical protein
pVOG10286	hypothetical protein
pVOG10287	hypothetical protein
pVOG10288	hypothetical protein
pVOG10289	thymidylate kinase
pVOG1029	helicase
pVOG10290	hypothetical protein
pVOG10291	hypothetical protein
pVOG10292	tail assembly protein
pVOG10293	hypothetical protein
pVOG10294	UDP-glucose dehydrogenase
pVOG10295	hypothetical protein
pVOG10296	hypothetical protein
pVOG10297	hypothetical protein
pVOG10298	radical SAM domain-containing protein
pVOG10299	unannotated protein
pVOG1030	thymidine kinase
pVOG10300	hypothetical protein
pVOG10301	membrane protein
pVOG10302	hypothetical protein
pVOG10303	hypothetical protein
pVOG10304	holin
pVOG10305	hypothetical protein
pVOG10306	hypothetical protein
pVOG10307	hypothetical protein
pVOG10308	radical SAM domain-containing protein
pVOG10309	unannotated protein
pVOG1031	dTDP-4-oxo-6-deoxy-D-allose reductase
pVOG10310	hypothetical protein
pVOG10311	hypothetical protein
pVOG10312	hypothetical protein
pVOG10313	hypothetical protein
pVOG10314	hypothetical protein
pVOG10315	hypothetical protein
pVOG10316	hypothetical protein
pVOG10317	unannotated protein
pVOG10318	hypothetical protein
pVOG10319	hypothetical protein
pVOG1032	hypothetical protein
pVOG10320	hypothetical protein
pVOG10321	hypothetical protein
pVOG10322	hypothetical protein
pVOG10323	unannotated protein
pVOG10324	hypothetical protein
pVOG10325	membrane protein
pVOG10326	hypothetical protein
pVOG10327	hypothetical protein
pVOG10328	hypothetical protein
pVOG10329	hypothetical protein
pVOG10330	holin
pVOG10331	hypothetical protein
pVOG10332	unannotated protein
pVOG10333	Rz-like spanin
pVOG10334	hypothetical protein
pVOG10335	hypothetical protein
pVOG10336	hypothetical protein
pVOG10337	hypothetical protein
pVOG10338	hypothetical protein
pVOG10339	hypothetical protein
pVOG1034	hypothetical protein
pVOG10340	hypothetical protein
pVOG10341	hypothetical protein
pVOG10342	HicB-like antitoxin
pVOG10343	tail fiber protein
pVOG10344	unannotated protein
pVOG10345	hypothetical protein
pVOG10346	hypothetical protein
pVOG10347	hypothetical protein
pVOG10348	hypothetical protein
pVOG10349	hypothetical protein
pVOG1035	hypothetical protein
pVOG10350	virion structural protein
pVOG10351	hypothetical protein
pVOG10352	acetyltransferase
pVOG10353	hypothetical protein
pVOG10354	hypothetical protein
pVOG10355	hypothetical protein
pVOG10356	internal head protein
pVOG10357	hypothetical protein
pVOG10358	hypothetical protein
pVOG10359	hypothetical protein
pVOG1036	co-chaperonin GroES
pVOG10360	hypothetical protein
pVOG10361	hypothetical protein
pVOG10362	hypothetical protein
pVOG10363	virion structural protein
pVOG10364	unannotated protein
pVOG10365	virion structural protein
pVOG10366	virion structural protein
pVOG10367	virion structural protein
pVOG10368	hypothetical protein
pVOG10369	hypothetical protein
pVOG10370	hypothetical protein
pVOG10371	radical SAM domain-containing protein
pVOG10372	hypothetical protein
pVOG10373	hypothetical protein
pVOG10374	virion structural protein
pVOG10375	virion structural protein
pVOG10376	hypothetical protein
pVOG10377	hypothetical protein
pVOG10378	hypothetical protein
pVOG10379	hypothetical protein
pVOG10380	hypothetical protein
pVOG10381	hypothetical protein
pVOG10382	hypothetical protein
pVOG10383	hypothetical protein
pVOG10384	hypothetical protein
pVOG10385	hypothetical protein
pVOG10386	hypothetical protein
pVOG10387	hypothetical protein
pVOG10388	hypothetical protein
pVOG10389	hypothetical protein
pVOG10390	hypothetical protein
pVOG10391	hypothetical protein
pVOG10392	hypothetical protein
pVOG10393	hypothetical protein
pVOG10394	hypothetical protein
pVOG10395	unannotated protein
pVOG10396	hypothetical protein
pVOG10397	hypothetical protein
pVOG10398	hypothetical protein
pVOG10399	hypothetical protein
pVOG1040	hypothetical protein
pVOG10400	hypothetical protein
pVOG10401	hypothetical protein
pVOG10402	hypothetical protein
pVOG10403	hypothetical protein
pVOG10404	unannotated protein
pVOG10405	internal head protein
pVOG10406	internal head protein
pVOG10407	hypothetical protein
pVOG10408	hypothetical protein
pVOG10409	hypothetical protein
pVOG10410	hypothetical protein
pVOG10411	hypothetical protein
pVOG10412	hypothetical protein
pVOG10413	unannotated protein
pVOG10414	hypothetical protein
pVOG10415	hypothetical protein
pVOG10416	hypothetical protein
pVOG10417	hypothetical protein
pVOG10418	hypothetical protein
pVOG10419	hypothetical protein
pVOG10420	hypothetical protein
pVOG10421	hypothetical protein
pVOG10422	hypothetical protein
pVOG10423	hypothetical protein
pVOG10424	hypothetical protein
pVOG10425	hypothetical protein
pVOG10426	hypothetical protein
pVOG10427	hypothetical protein
pVOG10428	hypothetical protein
pVOG10429	HNH endonuclease
pVOG10430	hypothetical protein
pVOG10431	hypothetical protein
pVOG10432	hypothetical protein
pVOG10433	hypothetical protein
pVOG10434	hypothetical protein
pVOG10435	hypothetical protein
pVOG10436	hypothetical protein
pVOG10437	hypothetical protein
pVOG10438	hypothetical protein
pVOG10439	hypothetical protein
pVOG1044	hypothetical protein
pVOG10440	hypothetical protein
pVOG10441	hypothetical protein
pVOG10442	hypothetical protein
pVOG10443	clamp loader of DNA polymerase
pVOG10444	hypothetical protein
pVOG10445	hypothetical protein
pVOG10446	hypothetical protein
pVOG10447	hypothetical protein
pVOG10448	hypothetical protein
pVOG10449	hypothetical protein
pVOG1045	transcriptional regulator
pVOG10450	hypothetical protein
pVOG10451	hypothetical protein
pVOG10452	portal protein
pVOG10453	portal protein
pVOG10454	hypothetical protein
pVOG10455	head maturation protease
pVOG10456	major head protein
pVOG10457	hypothetical protein
pVOG10458	hypothetical protein
pVOG10459	hypothetical protein
pVOG10460	tail assembly chaperone
pVOG10461	hypothetical protein
pVOG10462	Rnase H
pVOG10463	hypothetical protein
pVOG10464	hypothetical protein
pVOG10465	hypothetical protein
pVOG10466	hypothetical protein
pVOG10467	hypothetical protein
pVOG10468	hypothetical protein
pVOG10469	hypothetical protein
pVOG1047	exonuclease
pVOG10470	hypothetical protein
pVOG10471	DNA polymerase
pVOG10472	hypothetical protein
pVOG10473	hypothetical protein
pVOG10474	hypothetical protein
pVOG10475	hypothetical protein
pVOG10476	DNA endonuclease V
pVOG10477	hypothetical protein
pVOG10478	hypothetical protein
pVOG10479	hypothetical protein
pVOG10480	hypothetical protein
pVOG10481	hypothetical protein
pVOG10482	hypothetical protein
pVOG10483	hypothetical protein
pVOG10484	hypothetical protein
pVOG10485	hypothetical protein
pVOG10486	hypothetical protein
pVOG10487	hypothetical protein
pVOG10488	hypothetical protein
pVOG10489	hypothetical protein
pVOG1049	hypothetical protein
pVOG10490	head decoration
pVOG10491	head closure Hc1
pVOG10492	hypothetical protein
pVOG10493	tail tube protein
pVOG10494	hypothetical protein
pVOG10495	hypothetical protein
pVOG10496	hypothetical protein
pVOG10497	hypothetical protein
pVOG10498	hypothetical protein
pVOG10499	hypothetical protein
pVOG1050	hypothetical protein
pVOG10500	hypothetical protein
pVOG10501	membrane protein
pVOG10502	hypothetical protein
pVOG10503	hypothetical protein
pVOG10504	hypothetical protein
pVOG10505	hypothetical protein
pVOG10506	hypothetical protein
pVOG10507	hypothetical protein
pVOG10508	hypothetical protein
pVOG10509	hypothetical protein
pVOG1051	UDP-galactopyranose mutase
pVOG10510	hypothetical protein
pVOG10511	unannotated protein
pVOG10512	major head protein
pVOG10513	hypothetical protein
pVOG10514	hypothetical protein
pVOG10515	hypothetical protein
pVOG10516	hypothetical protein
pVOG10517	hypothetical protein
pVOG10518	hypothetical protein
pVOG10519	hypothetical protein
pVOG1052	hypothetical protein
pVOG10520	tail fiber protein
pVOG10521	hypothetical protein
pVOG10522	hypothetical protein
pVOG10523	hypothetical protein
pVOG10524	hypothetical protein
pVOG10525	terminase small subunit
pVOG10526	hypothetical protein
pVOG10527	hypothetical protein
pVOG10528	hypothetical protein
pVOG10529	hypothetical protein
pVOG1053	hypothetical protein
pVOG10530	hypothetical protein
pVOG10531	hypothetical protein
pVOG10532	hypothetical protein
pVOG10533	hypothetical protein
pVOG10534	unannotated protein
pVOG10535	hypothetical protein
pVOG10536	hypothetical protein
pVOG10537	hypothetical protein
pVOG10538	hypothetical protein
pVOG10539	hypothetical protein
pVOG10540	hypothetical protein
pVOG10541	hypothetical protein
pVOG10542	hypothetical protein
pVOG10543	hypothetical protein
pVOG10544	hypothetical protein
pVOG10545	hypothetical protein
pVOG10546	hypothetical protein
pVOG10547	hypothetical protein
pVOG10548	hypothetical protein
pVOG10549	virion structural protein
pVOG1055	hypothetical protein
pVOG10550	virion structural protein
pVOG10551	hypothetical protein
pVOG10552	hypothetical protein
pVOG10553	hypothetical protein
pVOG10554	hypothetical protein
pVOG10555	hypothetical protein
pVOG10556	hypothetical protein
pVOG10557	hypothetical protein
pVOG10558	hypothetical protein
pVOG10559	unannotated protein
pVOG10560	hypothetical protein
pVOG10561	unannotated protein
pVOG10562	hypothetical protein
pVOG10563	hypothetical protein
pVOG10564	hypothetical protein
pVOG10565	hypothetical protein
pVOG10566	hypothetical protein
pVOG10567	hypothetical protein
pVOG10568	hypothetical protein
pVOG10569	hypothetical protein
pVOG1057	hypothetical protein
pVOG10570	hypothetical protein
pVOG10571	hypothetical protein
pVOG10572	hypothetical protein
pVOG10573	hypothetical protein
pVOG10574	hypothetical protein
pVOG10575	hypothetical protein
pVOG10576	hypothetical protein
pVOG10577	hypothetical protein
pVOG10578	tail protein
pVOG10579	hypothetical protein
pVOG1058	hypothetical protein
pVOG10580	hypothetical protein
pVOG10581	hypothetical protein
pVOG10582	hypothetical protein
pVOG10583	hypothetical protein
pVOG10584	hypothetical protein
pVOG10585	hypothetical protein
pVOG10586	hypothetical protein
pVOG10587	hypothetical protein
pVOG10588	hypothetical protein
pVOG10589	hypothetical protein
pVOG10590	hypothetical protein
pVOG10591	hypothetical protein
pVOG10592	hypothetical protein
pVOG10593	virion structural protein
pVOG10594	hypothetical protein
pVOG10595	hypothetical protein
pVOG10596	DNA primase
pVOG10597	toxin
pVOG10598	hypothetical protein
pVOG10599	transcriptional regulator
pVOG10600	hypothetical protein
pVOG10601	hypothetical protein
pVOG10602	hypothetical protein
pVOG10603	hypothetical protein
pVOG10604	hypothetical protein
pVOG10605	hypothetical protein
pVOG10606	hypothetical protein
pVOG10607	hypothetical protein
pVOG10608	hypothetical protein
pVOG10609	hypothetical protein
pVOG10610	hypothetical protein
pVOG10611	hypothetical protein
pVOG10612	hypothetical protein
pVOG10613	beta-lactamase-inhibitor protein BLIP
pVOG10614	hypothetical protein
pVOG10615	hypothetical protein
pVOG10616	hypothetical protein
pVOG10617	unannotated protein
pVOG10618	hypothetical protein
pVOG10619	hypothetical protein
pVOG10620	hypothetical protein
pVOG10621	unannotated protein
pVOG10622	hypothetical protein
pVOG10623	hypothetical protein
pVOG10624	hypothetical protein
pVOG10625	hypothetical protein
pVOG10626	hypothetical protein
pVOG10627	hypothetical protein
pVOG10628	hypothetical protein
pVOG10629	hypothetical protein
pVOG1063	acetyltransferase
pVOG10630	hypothetical protein
pVOG10631	hypothetical protein
pVOG10632	hypothetical protein
pVOG10633	hypothetical protein
pVOG10634	hypothetical protein
pVOG10635	hypothetical protein
pVOG10636	hypothetical protein
pVOG10637	hypothetical protein
pVOG10638	hypothetical protein
pVOG10639	hypothetical protein
pVOG10640	hypothetical protein
pVOG10641	minor tail protein
pVOG10642	membrane protein
pVOG10643	hypothetical protein
pVOG10644	hypothetical protein
pVOG10645	hypothetical protein
pVOG10646	hypothetical protein
pVOG10647	hypothetical protein
pVOG10648	hypothetical protein
pVOG10649	hypothetical protein
pVOG10650	hypothetical protein
pVOG10651	lipoprotein
pVOG10652	hypothetical protein
pVOG10653	hypothetical protein
pVOG10654	hypothetical protein
pVOG10655	unannotated protein
pVOG10656	hypothetical protein
pVOG10657	hypothetical protein
pVOG10658	unannotated protein
pVOG10659	hypothetical protein
pVOG10660	hypothetical protein
pVOG10661	DNA ligase
pVOG10662	hypothetical protein
pVOG10663	hypothetical protein
pVOG10664	hypothetical protein
pVOG10665	hypothetical protein
pVOG10666	hypothetical protein
pVOG10667	hypothetical protein
pVOG10668	hypothetical protein
pVOG10669	hypothetical protein
pVOG10670	hypothetical protein
pVOG10671	hypothetical protein
pVOG10672	DNA binding protein
pVOG10673	hypothetical protein
pVOG10674	terminase large subunit
pVOG10675	hypothetical protein
pVOG10676	hypothetical protein
pVOG10677	hypothetical protein
pVOG10678	hypothetical protein
pVOG10679	hypothetical protein
pVOG10680	hypothetical protein
pVOG10681	hypothetical protein
pVOG10682	hypothetical protein
pVOG10683	hypothetical protein
pVOG10684	hypothetical protein
pVOG10685	hypothetical protein
pVOG10686	hypothetical protein
pVOG10687	hypothetical protein
pVOG10688	hypothetical protein
pVOG10689	hypothetical protein
pVOG10690	hypothetical protein
pVOG10691	hypothetical protein
pVOG10692	hypothetical protein
pVOG10693	hypothetical protein
pVOG10694	hypothetical protein
pVOG10695	hypothetical protein
pVOG10696	hypothetical protein
pVOG10697	hypothetical protein
pVOG10698	hypothetical protein
pVOG10699	hypothetical protein
pVOG1070	unannotated protein
pVOG10700	hypothetical protein
pVOG10701	hypothetical protein
pVOG10702	hypothetical protein
pVOG10703	hypothetical protein
pVOG10704	hypothetical protein
pVOG10705	hypothetical protein
pVOG10706	hypothetical protein
pVOG10707	hypothetical protein
pVOG10708	hypothetical protein
pVOG10709	hypothetical protein
pVOG10710	hypothetical protein
pVOG10711	hypothetical protein
pVOG10712	hypothetical protein
pVOG10713	hypothetical protein
pVOG10714	hypothetical protein
pVOG10715	hypothetical protein
pVOG10716	hypothetical protein
pVOG10717	tail protein
pVOG10718	hypothetical protein
pVOG10719	peptidase
pVOG1072	EPS depolymerase
pVOG10720	hypothetical protein
pVOG10721	hypothetical protein
pVOG10722	hypothetical protein
pVOG10723	hypothetical protein
pVOG10724	homing endonuclease
pVOG10725	hypothetical protein
pVOG10726	hypothetical protein
pVOG10727	hypothetical protein
pVOG10728	hypothetical protein
pVOG10729	hypothetical protein
pVOG1073	hypothetical protein
pVOG10730	hypothetical protein
pVOG10731	hypothetical protein
pVOG10732	hypothetical protein
pVOG10733	hypothetical protein
pVOG10734	hypothetical protein
pVOG10735	hypothetical protein
pVOG10736	hypothetical protein
pVOG10737	hypothetical protein
pVOG10738	S-adenosylmethionine decarboxylase
pVOG10739	hypothetical protein
pVOG1074	hypothetical protein
pVOG10740	hypothetical protein
pVOG10741	hypothetical protein
pVOG10742	hypothetical protein
pVOG10743	hypothetical protein
pVOG10744	hypothetical protein
pVOG10745	hypothetical protein
pVOG10746	hypothetical protein
pVOG10747	hypothetical protein
pVOG10748	hypothetical protein
pVOG10749	hypothetical protein
pVOG10750	hypothetical protein
pVOG10751	hypothetical protein
pVOG10752	hypothetical protein
pVOG10753	hypothetical protein
pVOG10754	hypothetical protein
pVOG10755	hypothetical protein
pVOG10756	hypothetical protein
pVOG10757	hypothetical protein
pVOG10758	hypothetical protein
pVOG10759	hypothetical protein
pVOG1076	hypothetical protein
pVOG10760	hypothetical protein
pVOG10761	hypothetical protein
pVOG10762	hypothetical protein
pVOG10763	hypothetical protein
pVOG10764	hypothetical protein
pVOG10765	hypothetical protein
pVOG10766	hypothetical protein
pVOG10767	hypothetical protein
pVOG10768	hypothetical protein
pVOG10769	hypothetical protein
pVOG10770	hypothetical protein
pVOG10771	hypothetical protein
pVOG10772	hypothetical protein
