ID	Function
VOG6658	hypothetical protein
VOG6659	hypothetical protein
VOG6660	hypothetical protein
VOG6661	hypothetical protein
VOG6662	hypothetical protein
VOG6663	hypothetical protein
VOG6664	hypothetical protein
VOG6665	hypothetical protein
VOG6666	hypothetical protein
VOG6667	DNA primase
VOG6668	hypothetical protein
VOG6669	tail protein
VOG6670	hypothetical protein
VOG6671	excisionase and transcriptional regulator
VOG6672	head protein
VOG6673	hypothetical protein
VOG6674	hypothetical protein
VOG6675	hypothetical protein
VOG6676	DNA primase
VOG6677	hypothetical protein
VOG6678	hypothetical protein
VOG6679	hypothetical protein
VOG6680	unannotated protein
VOG6681	hypothetical protein
VOG6682	tail assembly chaperone
VOG6683	hypothetical protein
VOG6684	hypothetical protein
VOG6685	hypothetical protein
VOG6686	hypothetical protein
VOG6687	hypothetical protein
VOG6688	hypothetical protein
VOG6689	hypothetical protein
VOG6690	hypothetical protein
VOG6691	hypothetical protein
VOG6692	hypothetical protein
VOG6693	hypothetical protein
VOG6694	hypothetical protein
VOG6695	hypothetical protein
VOG6696	hypothetical protein
VOG6697	hypothetical protein
VOG6698	hypothetical protein
VOG6699	hypothetical protein
VOG6700	hypothetical protein
VOG6701	hypothetical protein
VOG6702	hypothetical protein
VOG6703	hypothetical protein
VOG6704	hypothetical protein
VOG6705	hypothetical protein
VOG6706	hypothetical protein
VOG6707	hypothetical protein
VOG6708	hypothetical protein
VOG6709	hypothetical protein
VOG6710	hypothetical protein
VOG6711	unannotated protein
VOG6712	hypothetical protein
VOG6713	hypothetical protein
VOG6714	hypothetical protein
VOG6715	hypothetical protein
VOG6716	hypothetical protein
VOG6717	hypothetical protein
VOG6718	hypothetical protein
VOG6719	hypothetical protein
VOG6720	hypothetical protein
VOG6721	hypothetical protein
VOG6722	hypothetical protein
VOG6723	hypothetical protein
VOG6724	hypothetical protein
VOG6725	hypothetical protein
VOG6726	hypothetical protein
VOG6727	hypothetical protein
VOG6728	hypothetical protein
VOG6729	hypothetical protein
VOG6730	hypothetical protein
VOG6731	hypothetical protein
VOG6732	hypothetical protein
VOG6733	hypothetical protein
VOG6734	hypothetical protein
VOG6735	hypothetical protein
VOG6736	hypothetical protein
VOG6737	hypothetical protein
VOG6738	hypothetical protein
VOG6739	hypothetical protein
VOG6740	hypothetical protein
VOG6741	hypothetical protein
VOG6742	hypothetical protein
VOG6743	hypothetical protein
VOG6744	hypothetical protein
VOG6745	hypothetical protein
VOG6746	hypothetical protein
VOG6747	hypothetical protein
VOG6748	prohead protease inhibitor
VOG6749	hypothetical protein
VOG6750	hypothetical protein
VOG6751	hinge connector of long tail fiber protein distal connector
VOG6752	hypothetical protein
VOG6753	DNA helicase
VOG6754	hypothetical protein
VOG6755	hypothetical protein
VOG6756	hypothetical protein
VOG6757	hypothetical protein
VOG6758	hypothetical protein
VOG6759	hypothetical protein
VOG6760	hypothetical protein
VOG6761	hypothetical protein
VOG6762	hypothetical protein
VOG6763	hypothetical protein
VOG6764	hypothetical protein
VOG6765	hypothetical protein
VOG6766	hypothetical protein
VOG6767	hypothetical protein
VOG6768	hypothetical protein
VOG6769	hypothetical protein
VOG6770	hypothetical protein
VOG6771	hypothetical protein
VOG6772	hypothetical protein
VOG6773	unannotated protein
VOG6774	hypothetical protein
VOG6775	hypothetical protein
VOG6776	hypothetical protein
VOG6777	hypothetical protein
VOG6778	hypothetical protein
VOG6779	hypothetical protein
VOG6780	hypothetical protein
VOG6781	hypothetical protein
VOG6782	hypothetical protein
VOG6783	hypothetical protein
VOG6784	hypothetical protein
VOG6785	hypothetical protein
VOG6786	hypothetical protein
VOG6787	unannotated protein
VOG6788	hypothetical protein
VOG6789	hypothetical protein
VOG6790	hypothetical protein
VOG6791	hypothetical protein
VOG6792	hypothetical protein
VOG6793	hypothetical protein
VOG6794	hypothetical protein
VOG6795	hypothetical protein
VOG6796	DNA binding protein
VOG6797	holin
VOG6798	head-tail connector protein
VOG6799	head closure Hc1
VOG6800	hypothetical protein
VOG6801	hypothetical protein
VOG6802	hypothetical protein
VOG6803	hypothetical protein
VOG6804	HTH DNA binding protein
VOG6805	hypothetical protein
VOG6806	hypothetical protein
VOG6807	hypothetical protein
VOG6808	hypothetical protein
VOG6809	hypothetical protein
VOG6810	hypothetical protein
VOG6811	hypothetical protein
VOG6812	unknown function
VOG6813	Mom-like DNA modification protein
VOG6814	hypothetical protein
VOG6815	hypothetical protein
VOG6816	prohead
VOG6817	MotB-like transcriptional regulator
VOG6818	tail collar fiber protein
VOG6819	hypothetical protein
VOG6820	hypothetical protein
VOG6821	RIIA lysis inhibitor
VOG6822	DNA polymerase
VOG6823	unannotated protein
VOG6824	hypothetical protein
VOG6825	hypothetical protein
VOG6826	hypothetical protein
VOG6827	hypothetical protein
VOG6828	unannotated protein
VOG6829	hypothetical protein
VOG6830	hypothetical protein
VOG6831	glycosyltransferase
VOG6832	unannotated protein
VOG6833	hypothetical protein
VOG6834	hypothetical protein
VOG6835	ABC transporter
VOG6836	unannotated protein
VOG6837	hypothetical protein
VOG6838	hypothetical protein
VOG6839	hypothetical protein
VOG6840	hypothetical protein
VOG6841	hypothetical protein
VOG6842	unannotated protein
VOG6843	unannotated protein
VOG6844	hypothetical protein
VOG6845	hypothetical protein
VOG6846	hypothetical protein
VOG6847	hypothetical protein
VOG6848	hypothetical protein
VOG6849	hypothetical protein
VOG6850	hypothetical protein
VOG6851	unannotated protein
VOG6852	hypothetical protein
VOG6853	hypothetical protein
VOG6854	hypothetical protein
VOG6855	hypothetical protein
VOG6856	hypothetical protein
VOG6857	unannotated protein
VOG6858	unannotated protein
VOG6859	ribulose-1;5-bisphosphate carboxylase/oxygenase small subunit
VOG6860	hypothetical protein
VOG6861	unannotated protein
VOG6862	unannotated protein
VOG6863	unannotated protein
VOG6864	hypothetical protein
VOG6865	hypothetical protein
VOG6866	unannotated protein
VOG6867	hypothetical protein
VOG6868	hypothetical protein
VOG6869	hypothetical protein
VOG6870	hypothetical protein
VOG6871	hypothetical protein
VOG6872	hypothetical protein
VOG6873	hypothetical protein
VOG6874	hypothetical protein
VOG6875	hypothetical protein
VOG6876	transcriptional activator
VOG6877	hypothetical protein
VOG6878	hypothetical protein
VOG6879	Rz-like spanin
VOG6880	hypothetical protein
VOG6881	hypothetical protein
VOG6882	hypothetical protein
VOG6883	hypothetical protein
VOG6884	hypothetical protein
VOG6885	unannotated protein
VOG6886	hypothetical protein
VOG6887	hypothetical protein
VOG6888	DNA polymerase
VOG6889	hypothetical protein
VOG6890	hypothetical protein
VOG6891	hypothetical protein
VOG6892	hypothetical protein
VOG6893	hypothetical protein
VOG6894	hypothetical protein
VOG6895	hypothetical protein
VOG6896	hypothetical protein
VOG6897	hypothetical protein
VOG6898	hypothetical protein
VOG6899	hypothetical protein
VOG6900	hypothetical protein
VOG6901	hypothetical protein
VOG6902	hypothetical protein
VOG6903	hypothetical protein
VOG6904	hypothetical protein
VOG6905	membrane protein
VOG6906	hypothetical protein
VOG6907	hypothetical protein
VOG6908	hypothetical protein
VOG6909	membrane protein
VOG6910	hypothetical protein
VOG6911	dehydrogenase
VOG6912	endolysin
VOG6913	hypothetical protein
VOG6914	unannotated protein
VOG6915	hypothetical protein
VOG6916	hypothetical protein
VOG6917	hypothetical protein
VOG6918	hypothetical protein
VOG6919	hypothetical protein
VOG6920	hypothetical protein
VOG6921	tail protein
VOG6922	hypothetical protein
VOG6923	hypothetical protein
VOG6924	ATPase
VOG6925	hypothetical protein
VOG6926	transcriptional regulator
VOG6927	hypothetical protein
VOG6928	hypothetical protein
VOG6929	hypothetical protein
VOG6930	hypothetical protein
VOG6931	hypothetical protein
VOG6932	virion structural protein
VOG6933	hypothetical protein
VOG6934	hypothetical protein
VOG6935	hypothetical protein
VOG6936	hypothetical protein
VOG6937	hypothetical protein
VOG6938	hypothetical protein
VOG6939	unannotated protein
VOG6940	hypothetical protein
VOG6941	hypothetical protein
VOG6942	NADPH-dependent 7-cyano-7-deazaguanine reductase
VOG6943	hypothetical protein
VOG6944	hypothetical protein
VOG6945	unannotated protein
VOG6946	hypothetical protein
VOG6947	hypothetical protein
VOG6948	hypothetical protein
VOG6949	NinB/ Orf homologous recombination mediator
VOG6950	hypothetical protein
VOG6951	hypothetical protein
VOG6952	hypothetical protein
VOG6953	hypothetical protein
VOG6954	hypothetical protein
VOG6955	hypothetical protein
VOG6956	hypothetical protein
VOG6957	hypothetical protein
VOG6958	hypothetical protein
VOG6959	hypothetical protein
VOG6960	hypothetical protein
VOG6961	hypothetical protein
VOG6962	hypothetical protein
VOG6963	hypothetical protein
VOG6964	hypothetical protein
VOG6965	transposase
VOG6966	hypothetical protein
VOG6967	HTH DNA binding protein
VOG6968	hypothetical protein
VOG6969	hypothetical protein
VOG6970	hypothetical protein
VOG6971	hypothetical protein
VOG6972	unannotated protein
VOG6973	hypothetical protein
VOG6974	virion structural protein
VOG6975	hypothetical protein
VOG6976	Sulfurtransferase TusE
VOG6977	hypothetical protein
VOG6978	unannotated protein
VOG6979	hypothetical protein
VOG6980	hypothetical protein
VOG6981	hypothetical protein
VOG6982	hypothetical protein
VOG6983	hypothetical protein
VOG6984	hypothetical protein
VOG6985	hypothetical protein
VOG6986	hypothetical protein
VOG6987	hypothetical protein
VOG6988	hypothetical protein
VOG6989	hypothetical protein
VOG6990	hypothetical protein
VOG6991	transcriptional regulator
VOG6992	hypothetical protein
VOG6993	hypothetical protein
VOG6994	hypothetical protein
VOG6995	membrane protein
VOG6996	hypothetical protein
VOG6997	hypothetical protein
VOG6998	hypothetical protein
VOG6999	hypothetical protein
VOG7000	hypothetical protein
VOG7001	hypothetical protein
VOG7002	unannotated protein
VOG7003	hypothetical protein
VOG7004	hypothetical protein
VOG7005	hypothetical protein
VOG7006	virion structural protein
VOG7007	hypothetical protein
VOG7008	virion structural protein
VOG7009	hypothetical protein
VOG7010	hypothetical protein
VOG7011	hypothetical protein
VOG7012	hypothetical protein
VOG7013	hypothetical protein
VOG7014	tail fiber protein
VOG7015	hypothetical protein
VOG7016	hypothetical protein
VOG7017	hypothetical protein
VOG7018	hypothetical protein
VOG7019	hypothetical protein
VOG7020	hypothetical protein
VOG7021	unannotated protein
VOG7022	hypothetical protein
VOG7023	hypothetical protein
VOG7024	peptidase HslV family protein
VOG7025	head decoration
VOG7026	hypothetical protein
VOG7027	unannotated protein
VOG7028	unannotated protein
VOG7029	hypothetical protein
VOG7030	hypothetical protein
VOG7031	hypothetical protein
VOG7032	hypothetical protein
VOG7033	hypothetical protein
VOG7034	unannotated protein
VOG7035	hypothetical protein
VOG7036	hypothetical protein
VOG7037	baseplate hub and tail lysozyme
VOG7038	peptidase
VOG7039	hypothetical protein
VOG7040	hypothetical protein
VOG7041	hypothetical protein
VOG7042	hypothetical protein
VOG7043	hypothetical protein
VOG7044	hypothetical protein
VOG7045	hypothetical protein
VOG7046	hypothetical protein
VOG7047	hypothetical protein
VOG7048	unannotated protein
VOG7049	hypothetical protein
VOG7050	hypothetical protein
VOG7051	hypothetical protein
VOG7052	unannotated protein
VOG7053	membrane protein
VOG7054	adhesin
VOG7055	General stress protein 16U
VOG7056	hypothetical protein
VOG7057	unannotated protein
VOG7058	hypothetical protein
VOG7059	portal protein
VOG7060	hypothetical protein
VOG7061	hypothetical protein
VOG7062	hypothetical protein
VOG7063	hypothetical protein
VOG7064	hypothetical protein
VOG7065	hypothetical protein
VOG7066	tail fiber protein
VOG7067	co-chaperonin GroES
VOG7068	terminase large subunit
VOG7069	portal protein
VOG7070	hypothetical protein
VOG7071	virion structural protein
VOG7072	hypothetical protein
VOG7073	virion structural protein
VOG7074	virion structural protein
VOG7075	virion structural protein
VOG7076	unannotated protein
VOG7077	hypothetical protein
VOG7078	hypothetical protein
VOG7079	hypothetical protein
VOG7080	hypothetical protein
VOG7081	hypothetical protein
VOG7082	hypothetical protein
VOG7083	hypothetical protein
VOG7084	hypothetical protein
VOG7085	hypothetical protein
VOG7086	hypothetical protein
VOG7087	hypothetical protein
VOG7088	hypothetical protein
VOG7089	tail spike protein
VOG7090	hypothetical protein
VOG7091	hypothetical protein
VOG7092	hypothetical protein
VOG7093	hypothetical protein
VOG7094	hypothetical protein
VOG7095	hypothetical protein
VOG7096	hypothetical protein
VOG7097	hypothetical protein
VOG7098	hypothetical protein
VOG7099	DNA polymerase
VOG7100	hypothetical protein
VOG7101	hypothetical protein
VOG7102	hypothetical protein
VOG7103	hypothetical protein
VOG7104	tail protein
VOG7105	hypothetical protein
VOG7106	hypothetical protein
VOG7107	hypothetical protein
VOG7108	hypothetical protein
VOG7109	hypothetical protein
VOG7110	toxin
VOG7111	hypothetical protein
VOG7112	transcriptional regulator
VOG7113	hypothetical protein
VOG7114	unannotated protein
VOG7115	hypothetical protein
VOG7116	hypothetical protein
VOG7117	hypothetical protein
VOG7118	HTH DNA binding protein
VOG7119	hypothetical protein
VOG7120	unannotated protein
VOG7121	hypothetical protein
VOG7122	hypothetical protein
VOG7123	hypothetical protein
VOG7124	hypothetical protein
VOG7125	transcriptional regulator
VOG7126	hypothetical protein
VOG7127	hypothetical protein
VOG7128	hypothetical protein
VOG7129	hypothetical protein
VOG7130	hypothetical protein
VOG7131	hypothetical protein
VOG7132	hypothetical protein
VOG7133	unannotated protein
VOG7134	hypothetical protein
VOG7135	hypothetical protein
VOG7136	hypothetical protein
VOG7137	tail protein
VOG7138	hypothetical protein
VOG7139	hypothetical protein
VOG7140	HNH endonuclease
VOG7141	hypothetical protein
VOG7142	hypothetical protein
VOG7143	hypothetical protein
VOG7144	hypothetical protein
VOG7145	hypothetical protein
VOG7146	hypothetical protein
VOG7147	hypothetical protein
VOG7148	hypothetical protein
VOG7149	hypothetical protein
VOG7150	hypothetical protein
VOG7151	hypothetical protein
VOG7152	minor tail protein
VOG7153	host nuclease inhibitor
VOG7154	MutT/NUDIX hydrolase
VOG7155	hypothetical protein
VOG7156	hypothetical protein
VOG7157	virion structural protein
VOG7158	hypothetical protein
VOG7159	hypothetical protein
VOG7160	hypothetical protein
VOG7161	hypothetical protein
VOG7162	hypothetical protein
VOG7163	hypothetical protein
VOG7164	hypothetical protein
VOG7165	ABC transporter
VOG7166	unannotated protein
VOG7167	unannotated protein
VOG7168	tail fiber protein; host specificity
VOG7169	DNA ejection protein
VOG7170	hypothetical protein
VOG7171	hypothetical protein
VOG7172	unannotated protein
VOG7173	hypothetical protein
VOG7174	hypothetical protein
VOG7175	hypothetical protein
VOG7176	hypothetical protein
VOG7177	hypothetical protein
VOG7178	hypothetical protein
VOG7179	polymerase
VOG7180	hypothetical protein
VOG7181	hypothetical protein
VOG7182	hypothetical protein
VOG7183	unannotated protein
VOG7184	hypothetical protein
VOG7185	hypothetical protein
VOG7186	unannotated protein
VOG7187	hypothetical protein
VOG7188	phosphoribosyl transferase
VOG7189	hypothetical protein
VOG7190	unannotated protein
VOG7191	hypothetical protein
VOG7192	hypothetical protein
VOG7193	hypothetical protein
VOG7194	hypothetical protein
VOG7195	hypothetical protein
VOG7196	hypothetical protein
VOG7197	hypothetical protein
VOG7198	hypothetical protein
VOG7199	hypothetical protein
VOG7200	hypothetical protein
VOG7201	hypothetical protein
VOG7202	hypothetical protein
VOG7203	hypothetical protein
VOG7204	hypothetical protein
VOG7205	hypothetical protein
VOG7206	hypothetical protein
VOG7207	hypothetical protein
VOG7208	hypothetical protein
VOG7209	hypothetical protein
VOG7210	hypothetical protein
VOG7211	hypothetical protein
VOG7212	hypothetical protein
